date,bsadf,cv90,cv95,cv99,cv95_wb,y
2020-06-30,0.3878116636654312,0.3187246242510811,0.6659749014926578,1.351870223536044,0.5535129372757576,5.957649198613251
2020-07-31,0.3487235705532364,0.33786177346726975,0.6296899631867185,1.158628596061142,0.4862503497686392,5.954281755980266
2020-08-31,0.2985896666631682,0.32540143329236115,0.6399238809543284,1.2073104293955725,0.5458529583327258,5.945420608606575
2020-09-30,0.3338238690067618,0.2950693846976881,0.6392216906428579,1.2120847814024647,0.4626826723364848,5.9482960517066035
2020-10-31,0.2919614643586684,0.2905188204970696,0.5635296043659894,1.1817407931320192,0.4251004610010849,5.943586466863518
2020-11-30,0.28819907384829124,0.30563153186634906,0.675298770744496,1.1463609039862537,0.3943133367886977,5.9417489548620495
2020-12-31,0.2776166177673071,0.2896135117320884,0.6562732488262641,1.2555254739360622,0.34411093871092724,5.93990806019358
2021-01-31,0.29900558480349176,0.3444014698628262,0.623595549193765,1.1741737686423594,0.29311485173524693,5.94515879423147
2021-02-28,0.3145635212679189,0.3435137087835666,0.622622918409509,1.136034212355031,0.27525031715601916,5.9529835602897005
2021-03-31,0.3427446137689,0.3189445053865184,0.672566250035232,1.1620098544911714,0.2575861769122985,5.96512057176838
2021-04-30,0.3236129103896318,0.32266552650020913,0.5820097505169743,1.2017582754128973,0.24280800978105171,5.968707559985366
2021-05-31,0.34120857636694707,0.3165170389458785,0.5775712116292504,1.326491243093048,0.20704801943466605,5.97609706997686
2021-06-30,0.31821158918631093,0.3219051947869356,0.6361720402512674,1.3324436102576498,0.16565742373229278,5.976350909297934
2021-07-31,0.3559570106851968,0.3263424912976732,0.7555634613103436,1.411307009930583,0.1852548178001688,5.986452005284438
2021-08-31,0.32019639911562414,0.36019815435568875,0.736252229482164,1.4141731021277617,0.18065578730748746,5.985194934094387
2021-09-30,0.3231523467990592,0.3954092264145272,0.6613961778476113,1.4112382991511365,0.16935603683948028,5.986703230006271
2021-10-31,0.2893856864892038,0.36796447729375836,0.6905326301261628,1.4352990424487198,0.13981651387825833,5.981414211254481
2021-11-30,0.26816193917549613,0.34570644351280927,0.7185644160918712,1.3551168788387433,0.13295355670427234,5.975335165178098
2021-12-31,0.27945244567783983,0.324125613277236,0.6747284053665893,1.4035306842603557,0.11142729946334709,5.97609706997686
2022-01-31,0.23730215864045007,0.2878067873548781,0.6785925337431268,1.3746292770310036,0.09110533727270323,5.968195920168628
2022-02-28,0.16826779442097906,0.32521159033934793,0.6319957869394445,1.3552874161225377,0.18748850711433954,5.949600343009283
2022-03-31,0.18074729310194562,0.3391067984081394,0.6110405732341407,1.3329028149565478,0.10125713575861628,5.943848693166319
2022-04-30,0.22700108210886735,0.3015563524102627,0.6385104359422505,1.3280779927001913,0.09977469267166753,5.953243334287785
2022-05-31,0.2067487158618787,0.29187109802009176,0.6620665133935787,1.3802150210229973,0.09685640844638406,5.954541193003384
2022-06-30,0.15900853958594358,0.3027174825612918,0.7089413834543576,1.350277008045686,0.15847145259848638,5.944896911291647
2022-07-31,0.11696621728822872,0.30276915626273043,0.6132688931778774,1.2350209272072652,0.21951837791794987,5.930918047239948
2022-08-31,0.05098285056348454,0.31243253871838594,0.6498583639053085,1.2471917370726133,0.3922742451386233,5.908626268798978
2022-09-30,0.0066921556579143575,0.30629709374937275,0.7438463666326062,1.3171519017653155,0.5547603539180503,5.886937017754048
2022-10-31,0.36838948530196103,0.24266694609098408,0.7028401512984506,1.303815497779398,0.9130697797912068,5.8585044198517515
2022-11-30,1.4642849798979483,0.25645536512405553,0.640112809169775,1.313452243437727,1.5611315502141703,5.82363743646448
2022-12-31,1.0324401056743362,0.31134768771972826,0.6290442801814253,1.2801463200571204,1.1564726684379834,5.8132346082172806
2023-01-31,-0.061531396477091646,0.3193605086376728,0.6284946783116243,1.303687232354505,0.9801399840355628,5.8239330757866625
2023-02-28,-0.003436254802281802,0.3168312074182713,0.6242802594484949,1.2052180165980146,1.013301016163606,5.848748244906387
2023-03-31,0.0005382188331811975,0.3074294413589927,0.6127573837031962,1.2051189758346192,0.7373177059645075,5.864483085347192
2023-04-30,-0.013463418522454636,0.33699269919172786,0.6830844895534792,1.2577390451523112,0.6399305666764799,5.869861725348733
2023-05-31,-0.06412240180489592,0.3047911092387055,0.661052822361551,1.3288472738195691,0.7215207757137515,5.859075359062237
2023-06-30,-0.07844605705572995,0.32232227525161,0.7118172913899121,1.4612320656403914,0.5556846319194466,5.850188959750028
2023-07-31,-0.09820748954410025,0.33316864322829787,0.6845990329929761,1.3213858742840257,0.5978773137710804,5.840641657373398
2023-08-31,-0.1535567135572159,0.32266348285774765,0.6936175021080643,1.3598080120152976,0.7278850072200405,5.820082930352362
2023-09-30,-0.056189382133860405,0.3499232757407651,0.5974855780031012,1.4189127585708226,0.7496014439515846,5.796361655949294
